accuracy,loss,val_accuracy,val_loss,learning_rate
0.12714286148548126,2.6148712635040283,0.23866666853427887,2.1105246543884277,9.999999747378752e-05
0.2191428542137146,2.2326924800872803,0.42533332109451294,1.7837461233139038,9.999999747378752e-05
0.3171428442001343,1.913046956062317,0.5440000295639038,1.526556134223938,9.999999747378752e-05
0.425428569316864,1.6731562614440918,0.6480000019073486,1.3309237957000732,9.999999747378752e-05
0.488571435213089,1.519767165184021,0.7066666483879089,1.1763744354248047,9.999999747378752e-05
0.5611428618431091,1.3540468215942383,0.7360000014305115,1.0559169054031372,9.999999747378752e-05
0.5960000157356262,1.2438920736312866,0.7693333625793457,0.9605894088745117,9.999999747378752e-05
0.6254285573959351,1.1580594778060913,0.7973333597183228,0.8813475966453552,9.999999747378752e-05
0.6648571491241455,1.0680334568023682,0.8119999766349792,0.8197482228279114,9.999999747378752e-05
0.6834285855293274,1.0080409049987793,0.8240000009536743,0.7642753720283508,9.999999747378752e-05
0.7011428475379944,0.9484407901763916,0.8360000252723694,0.7199902534484863,9.999999747378752e-05
0.7160000205039978,0.914547860622406,0.8453333377838135,0.6822442412376404,9.999999747378752e-05
0.7297142744064331,0.8634545207023621,0.8533333539962769,0.6484737992286682,9.999999747378752e-05
0.7402856945991516,0.8200909495353699,0.8573333621025085,0.619631290435791,9.999999747378752e-05
0.7519999742507935,0.7885655164718628,0.862666666507721,0.5936299562454224,9.999999747378752e-05
0.7582857012748718,0.7658092975616455,0.862666666507721,0.5710997581481934,9.999999747378752e-05
0.772857129573822,0.7316854000091553,0.8653333187103271,0.550710141658783,9.999999747378752e-05
0.774571418762207,0.7188102006912231,0.8706666827201843,0.5344346761703491,9.999999747378752e-05
0.7748571634292603,0.7024858593940735,0.8759999871253967,0.5164243578910828,9.999999747378752e-05
0.7922857403755188,0.6741553544998169,0.8759999871253967,0.5037358999252319,9.999999747378752e-05
0.7940000295639038,0.650713324546814,0.8773333430290222,0.4878450036048889,9.999999747378752e-05
0.8011428713798523,0.6365814805030823,0.8799999952316284,0.4758446514606476,9.999999747378752e-05
0.8091428279876709,0.6080071330070496,0.8880000114440918,0.4641685485839844,9.999999747378752e-05
0.7945713996887207,0.6147665977478027,0.8880000114440918,0.4544892907142639,9.999999747378752e-05
0.8128571510314941,0.5835666060447693,0.8866666555404663,0.44624507427215576,9.999999747378752e-05
0.8142856955528259,0.584507167339325,0.8893333077430725,0.43490123748779297,9.999999747378752e-05
0.817714273929596,0.5749385356903076,0.890666663646698,0.42955365777015686,9.999999747378752e-05
0.8151428699493408,0.5704395771026611,0.890666663646698,0.421013742685318,9.999999747378752e-05
0.8231428861618042,0.5433333516120911,0.8920000195503235,0.4130437970161438,9.999999747378752e-05
0.8302857279777527,0.5332208871841431,0.8920000195503235,0.40690526366233826,9.999999747378752e-05
0.8308571577072144,0.5357232689857483,0.8946666717529297,0.3979368507862091,9.999999747378752e-05
0.8414285778999329,0.5206148624420166,0.8960000276565552,0.39365482330322266,9.999999747378752e-05
0.8282856941223145,0.5245933532714844,0.8986666798591614,0.38934680819511414,9.999999747378752e-05
0.8425714373588562,0.501736044883728,0.8960000276565552,0.3824775516986847,9.999999747378752e-05
0.8362857103347778,0.49883759021759033,0.8999999761581421,0.378378689289093,9.999999747378752e-05
0.8399999737739563,0.4993922710418701,0.8960000276565552,0.37211477756500244,9.999999747378752e-05
0.845714271068573,0.48926976323127747,0.9013333320617676,0.36881229281425476,9.999999747378752e-05
0.8468571305274963,0.4758407473564148,0.9066666960716248,0.3638724088668823,9.999999747378752e-05
0.8408571481704712,0.48840633034706116,0.9039999842643738,0.3616763949394226,9.999999747378752e-05
0.8399999737739563,0.48423290252685547,0.9053333401679993,0.35644879937171936,9.999999747378752e-05
0.8562856912612915,0.456744909286499,0.9039999842643738,0.3525916039943695,9.999999747378752e-05
0.8534285426139832,0.46737173199653625,0.9066666960716248,0.3508468568325043,9.999999747378752e-05
0.8482857346534729,0.47225791215896606,0.9053333401679993,0.3459346890449524,9.999999747378752e-05
0.8514285683631897,0.4494132399559021,0.9066666960716248,0.3434559404850006,9.999999747378752e-05
0.852571427822113,0.4514179825782776,0.9079999923706055,0.3392578661441803,9.999999747378752e-05
0.850857138633728,0.45152905583381653,0.9039999842643738,0.33852627873420715,9.999999747378752e-05
0.8579999804496765,0.43709176778793335,0.9079999923706055,0.33368512988090515,9.999999747378752e-05
0.8602856993675232,0.44335874915122986,0.9079999923706055,0.3326300382614136,9.999999747378752e-05
0.8628571629524231,0.4283711910247803,0.9066666960716248,0.32911378145217896,9.999999747378752e-05
0.8622857332229614,0.41644859313964844,0.9053333401679993,0.32874053716659546,9.999999747378752e-05
