accuracy,loss,val_accuracy,val_loss,learning_rate
0.0917142853140831,4752.5322265625,0.1133333370089531,2523.43017578125,9.999999747378752e-05
0.11057142913341522,4216.32763671875,0.13466666638851166,2190.9013671875,9.999999747378752e-05
0.1128571406006813,3929.652587890625,0.14533333480358124,1910.5040283203125,9.999999747378752e-05
0.11571428924798965,3680.618896484375,0.14133332669734955,1785.45654296875,9.999999747378752e-05
0.11457142978906631,3604.393798828125,0.13600000739097595,1633.7718505859375,9.999999747378752e-05
0.11514285951852798,3364.67333984375,0.14533333480358124,1613.056884765625,9.999999747378752e-05
0.12428571283817291,3332.32177734375,0.14933332800865173,1488.6534423828125,9.999999747378752e-05
0.11028571426868439,3246.503662109375,0.15333333611488342,1466.2938232421875,9.999999747378752e-05
0.11828571557998657,3336.541259765625,0.15466666221618652,1380.5799560546875,9.999999747378752e-05
0.11999999731779099,3108.54931640625,0.14933332800865173,1333.9300537109375,9.999999747378752e-05
0.11828571557998657,2921.10107421875,0.15066666901111603,1290.614501953125,9.999999747378752e-05
0.11371428519487381,2953.8818359375,0.1586666703224182,1260.93603515625,9.999999747378752e-05
0.10828571766614914,2898.689453125,0.15199999511241913,1232.643798828125,9.999999747378752e-05
0.11999999731779099,2878.22607421875,0.164000004529953,1176.9832763671875,9.999999747378752e-05
0.11428571492433548,2735.09423828125,0.1706666648387909,1180.1593017578125,9.999999747378752e-05
0.1168571412563324,2782.939453125,0.164000004529953,1179.7025146484375,9.999999747378752e-05
0.11457142978906631,2623.759033203125,0.15199999511241913,1039.2459716796875,9.999999747378752e-05
0.1177142858505249,2497.0224609375,0.1733333319425583,1050.2919921875,9.999999747378752e-05
0.10857142508029938,2608.6474609375,0.1626666635274887,1053.570556640625,9.999999747378752e-05
0.11914286017417908,2428.23291015625,0.1599999964237213,1005.8663330078125,9.999999747378752e-05
0.12028571218252182,2362.492919921875,0.164000004529953,1000.5569458007812,9.999999747378752e-05
0.11657142639160156,2276.50830078125,0.17866666615009308,1023.0703125,9.999999747378752e-05
0.11999999731779099,2190.6455078125,0.1666666716337204,1032.656982421875,9.999999747378752e-05
0.12628571689128876,2160.5341796875,0.1679999977350235,1014.0645141601562,9.999999747378752e-05
0.12342856824398041,2086.31689453125,0.1733333319425583,973.4286499023438,9.999999747378752e-05
0.12142857164144516,2071.053466796875,0.17866666615009308,927.1509399414062,9.999999747378752e-05
0.12542857229709625,2035.482666015625,0.18400000035762787,893.0403442382812,9.999999747378752e-05
0.12114285677671432,2076.14892578125,0.1653333306312561,850.7399291992188,9.999999747378752e-05
0.11457142978906631,2034.1417236328125,0.1679999977350235,943.7849731445312,9.999999747378752e-05
0.12685714662075043,1907.0914306640625,0.15733332931995392,802.5221557617188,9.999999747378752e-05
0.12371428310871124,1945.346435546875,0.1599999964237213,752.85009765625,9.999999747378752e-05
0.12200000137090683,1816.91259765625,0.1653333306312561,841.1022338867188,9.999999747378752e-05
0.12285714596509933,1730.24609375,0.1693333387374878,784.106689453125,9.999999747378752e-05
0.13028571009635925,1785.026611328125,0.1733333319425583,764.379150390625,9.999999747378752e-05
0.1291428506374359,1744.0736083984375,0.18133333325386047,762.6553344726562,9.999999747378752e-05
0.12428571283817291,1657.8521728515625,0.18266665935516357,766.9697265625,9.999999747378752e-05
0.12600000202655792,1657.8472900390625,0.18533332645893097,755.6353149414062,2.9999999242136255e-05
0.12457142770290375,1619.35205078125,0.17866666615009308,708.3506469726562,2.9999999242136255e-05
0.12714286148548126,1614.5872802734375,0.17866666615009308,674.8530883789062,2.9999999242136255e-05
0.11628571152687073,1591.296142578125,0.18133333325386047,749.7000732421875,2.9999999242136255e-05
0.11742857098579407,1543.10302734375,0.18266665935516357,700.5210571289062,2.9999999242136255e-05
0.13857142627239227,1523.851806640625,0.18400000035762787,695.5822143554688,2.9999999242136255e-05
0.12285714596509933,1522.701904296875,0.1733333319425583,695.28564453125,2.9999999242136255e-05
0.11457142978906631,1538.68359375,0.17866666615009308,687.364990234375,2.9999999242136255e-05
0.12342856824398041,1537.1026611328125,0.17733334004878998,687.182373046875,8.999999408842996e-06
0.12771429121494293,1503.9932861328125,0.17599999904632568,682.7686767578125,8.999999408842996e-06
0.12942856550216675,1556.634033203125,0.18000000715255737,688.8670654296875,8.999999408842996e-06
0.12942856550216675,1545.5704345703125,0.18799999356269836,682.2549438476562,8.999999408842996e-06
0.13571429252624512,1503.521484375,0.18933333456516266,674.2510986328125,8.999999408842996e-06
0.12514285743236542,1526.0445556640625,0.18266665935516357,692.5064086914062,8.999999408842996e-06
